Final.Earth.TA            Final.EarthMJ2000Eq.VX    Final.EarthMJ2000Eq.VY    Final.EarthMJ2000Eq.VZ    Final.EarthMJ2000Eq.X     Final.EarthMJ2000Eq.Y     Final.EarthMJ2000Eq.Z     Initial.Earth.TA          Initial.EarthMJ2000Eq.VX   Initial.EarthMJ2000Eq.VY   Initial.EarthMJ2000Eq.VZ   Initial.EarthMJ2000Eq.X   Initial.EarthMJ2000Eq.Y   Initial.EarthMJ2000Eq.Z   
110.1640690609735         -0.8335090170879038       -3.016991505706859        -0.7866557697719079       -28594.25186093034        1276.518494928119         25401.60776124021         202.3843178910377         3.534250481759366          -0.3023873259722442        -1.743943499098603         -4400.74807170259         -24698.82342279437        -4635.892634851995        
116.0745239220161         -0.5807603439989802       -3.012038833959318        -1.003066205565953        -29459.98582063714        -2414.105407961221        24306.04341182052         213.2425168090089         3.599413783565157          0.4238798627257958         -1.577418703904745         -24.69938577111863        -24624.29548931777        -6673.336809875018        
121.9849528771406         -0.321838222240095        -2.975062661126203        -1.208811254194358        -30012.50206769794        -6079.046803359173        22952.06582007984         224.1006681347689         3.535692781420304          1.134966062192215          -1.354412080518587         4352.214759436153         -23668.04701330276        -8471.82033844203         
127.8954346765489         -0.05949202210349912      -2.906455406990831        -1.40170610103128         -30245.93146863028        -9679.388658163387        21354.05068387532         234.9589165416766         3.345367440634051          1.805418420278854          -1.082905584819176         8573.32630741325          -21864.30013507163        -9966.966349556918        
133.8058807392476         0.2034851114313741        -2.806947385392875        -1.579696968487915        -30157.78735342472        -13176.79840399686        19529.01076799647         245.8170992960564         3.035255047620161          2.411219822751586          -0.7726249109588573        12487.42596252038         -19277.66500297618        -11105.21442596878        
139.716322802427          0.4642986404023263        -2.677596331320051        -1.740892583191017        -29749.0096243858         -16534.11178452858        17496.34217988159         256.6752747028496         2.616459364624676          2.93068217682546           -0.4346790338542639        15954.38524638968         -16000.75548843525        -11845.81689003763        
145.6267950753813         0.7201770988544531        -2.519776554238033        -1.88357993995075         -29023.93989834812        -19715.65245214256        15277.64304381094         267.5335056085432         2.103973220889965          3.345207337729093          -0.08116676750726949       18850.07857655203         -12150.88557102602        -12162.25637293136        
151.5372401133645         0.9683975303874759        -2.33516748545921         -2.006240605007272        -27990.29382895997        -22687.56363499962        12896.52369777035         278.3916864804            1.516152133548386          3.639948283179712          0.2752502397444034         21070.79120387781         -7865.944644279002        -12043.19872289068        
157.4477185455227         1.206323388818236         -2.125729953715225        -2.107571676753539        -26659.05006014575        -25418.2781219829         10378.27553185585         289.2499287012738         0.8740383522092573         3.804353917648096          0.621813250830229          22537.02671893372         -3299.321048083765        -11492.90519734202        
163.358169357289          1.431422602337022         -1.893692800709356        -2.186494737529769        -25044.37553124467        -27878.73472554413        7749.698069203227         300.1081201802481         0.2006306544689253         3.832535466230643          0.946109259724542          23196.26725483489         1385.420969002609         -10531.08526051838        
169.2686385475449         1.641303703643745         -1.641521286688815        -2.242171346025375        -23163.42551855433        -30042.79371433603        5038.71808056878          310.9663454226641         -0.4799631539282693        3.723484358079491          1.236528647777067          23024.91413909416         6020.569195580767         -9192.172650248491        
175.1791293714803         1.833735193140173         -1.371896162294449        -2.274009342220177        -21036.19459290852        -31887.44494839582        2274.156442213724         321.8246104086879         -1.143373118733115         3.481104001722628          1.482672024189452          22029.0946300239          10440.15234932229         -7524.106012532114        
181.0896398517073         2.006670874347089         -1.087684014670897        -2.281669961554357        -18685.29780773458        -33393.07196525161        -514.5934038499743        332.6829115056258         -1.765843594365538         3.114072194366611          1.675724995121796          20244.45856887992         14485.91120123103         -5586.612256671956        
187.0001029471338         2.158270280118595         -0.7919098977564921       -2.265071839693905        -16135.7580035064         -34543.65232588426        -3297.849822587501        343.5411255511281         -2.325078826100443         2.635536385290125          1.808773038553086          17734.93469623778         18012.93481742405         -3449.091643732593        
192.9105423825715         2.286922614389107         -0.4877174710462284       -2.224391816073204        -13414.67495489104        -35326.96419207929        -6046.03280159313         354.3992961304559         -2.801057591236276         2.062631639208065          1.877053697229033          14590.38474248866         20894.95410863469         -1188.077626951362        
198.8209717369715         2.391260558110124         -0.1783402322149912       -2.160062506498618        -10550.97399065463        -35734.68445798918        -8729.930718418798        5.257448189735996         -3.176738352645459         1.415871404473539          1.878122758392451          10923.40357496149         23028.7849171992          1115.473961757395         
204.7314914776901         2.470176056187832         0.1329378458142267        -2.072766293571608        -7575.050756183454        -35762.47748036315        -11321.05235037017        16.11576629928752         -3.438673127443657         0.7184023130939862         1.811940597785876          6865.225151085615         24338.04036976579         3379.117809135467         
210.641926766236          2.52282772118479          0.4427981076613925        -1.963433842086939        -4518.63257292565         -35410.04637567775        -13791.77258931741        26.97392926029185         -3.577474938461313         -0.004780909444256014      1.680878847018164          2561.279507176053         24775.80019221949         5521.73294399552          
216.5524422128083         2.548657247304987         0.7479547018333574        -1.833224570788762        -1414.130722143887        -34681.12884484248        -16115.89129277259        37.83223948099484         -3.588177569051572         -0.72780262895503          1.489626985862127          -1834.437257004421        24326.40221519957         7466.656400151399         
222.4628883541159         2.547389291890576         1.045155518418085         -1.683526080896652        1705.369813097449         -33583.49202995112        -18268.63959596507        48.69042237979757         -3.470397168935841         -1.424755334066935         1.245037838243314          -6164.416873892284        23005.94696041652         9144.196610028544         
228.3733973158014         2.519037352180268         1.331247336695449         -1.515926671722279        4806.771809403368         -32128.78221637846        -20227.17760532744        59.54872068700453         -3.228348785603036         -2.07069822618787          0.9558642504695128         -10273.70871563525        20861.68908053477         10494.32229907557         
234.283868332398          2.463903177093733         1.603183496977            -1.332210995339865        7857.048345534709         -30332.48834807593        -21970.64764003352        70.40694928463283         -2.870702862027898         -2.64249050957142          0.6324653947353077         -14015.09874287769        17970.44002227662         11468.66405544539         
240.1943484298372         2.382572711630004         1.858075034842429         -1.134330977213948        10823.79345367214         -28213.69686885575        -23480.52853062366        81.26519456483473         -2.410263820294004         -3.119662790120294         0.2864190693518288         -17254.64937465511        14435.7107794466          12032.34357194922         
246.1048394108146         2.275910506720919         2.09321192646519          -0.9243903523276381       13675.46508290976         -25794.93256330871        -24740.76645202128        92.12345983937342         -1.86351821411118          -3.48512834805913          -0.06988386078328504       -19876.35857490681        10384.06716418781         12165.1749479793          
252.0153250252982         2.145050854693046         2.306093518102238         -0.7046217735225844       16381.7362081404          -23101.91800778349        -25737.9587182367         102.9817152550338         -1.2500450399531           -3.725799601723363         -0.4236841000718176        -21786.34132716893        5960.598974193343         11862.40085431932         
257.9257669211393         1.991386189962056         2.494455373157367         -0.4773633426739641       18913.81832129242         -20163.30590039592        -26461.50009900076        113.8398903544197         -0.5918157882063905        -3.833058799702456         -0.7623108300552612        -22916.20314433339        1323.730998854724         11134.87010584245         
263.8362386125181         1.816548442888883         2.65629725957212          -0.2450284689607811       21244.82245869075         -17010.30385198146        -26903.70787410711        124.6981201917034         0.08760806412906419        -3.803067066979748         -1.073642958305561         -23225.50335626374        -3360.559296803376        10008.62616169544         
269.7466937189441         1.622397772097272         2.789897131782626         -0.01008911978820389      23349.94665190667         -13676.45829073486        -27059.87612293002        135.556319560483          0.7638930302852832         -3.636898099714919         -1.346530037294408         -22703.16164486158        -7924.504268144896        8524.004106945682         
275.6571835646625         1.410996620064847         2.893835581165307         0.2249588729525136        25206.82638260875         -10197.1850064329         -26928.34449933946        146.4145827494176         1.412828825020598          -3.34049994368993          -1.571202828460364         -21367.87347017361        -12204.71906671436        6734.150165320514         
281.5676758281888         1.184593602842603         2.967006683902388         0.4576151887289636        26795.70676745999         -6609.493377959368        -26510.50946195867        157.2728503801486         2.011174835359326          -2.924486294045958         -1.739614666619253         -19267.45192656867        -16047.91357506052        4703.16156735919          
287.478168819385          0.9455959009050474        3.008632435895325         0.6854061460494563        28099.69408644685         -2951.528853512648        -25810.81334419069        168.1311193476938         2.537505493400212          -2.403753640528236         -1.845735029025489         -16477.10813944566        -19316.47063406904        2503.763604690302         
293.3886187047668         0.6965464232608528        3.01827030598214          0.9059082555319816        29104.91785561457         737.7895456548853         -24836.70346519412        178.9893091248006         2.97297125737327           -1.796952924095493         -1.885763925356601         -13096.78447618078        -21893.33438743429        214.7285927604305         
299.2990815399507         0.440090769526447         2.995818160465278         1.116779293851692         29800.70238910082         4419.27187310754          -23598.52938302719        189.8475226922119         3.301984072370076          -1.125806971726748         -1.858268909222663         -9247.493806803594        -23686.26386734484        -2082.000212252004        
305.2095979422124         0.1789537171609271        2.941514017968566         1.315778543821265         30179.6495964528          8053.801372236177         -22109.44254172286        200.7058346686281         3.512763173369285          -0.4143423814917119        -1.764233195888985         -5067.036611438324        -24631.0573003845         -4304.197814666077        
311.1200583424452         -0.08408350254772295      2.855936261961097         1.50078658022605          30237.72371297214         11602.66867947332         -20385.30254831237        211.5640437627468         3.597757316783068          0.3119520799811644         -1.607025724773632         -705.1810451118614        -24693.86728837349        -6372.25239786931         
317.0305618132842         -0.346228652394672        2.739993432346062         1.66983952466487          29974.30931301805         15028.20162266634         -18444.41251463298        222.4223319826208         3.553924881023715          1.02708150347088           -1.392273326621639         3681.956792902196         -23872.44867134724        -8212.146564297907        
322.9410678821741         -0.6046927814577383       2.594918684002182         1.821138652228565         29392.20512115325         18293.95481278638         -16307.41890176862        233.280624975418          3.382834221241743          1.705433716094477          -1.12766660070971          7937.253791075942         -22196.21000717298        -9757.982688958678        
328.8515641558459         -0.8567273476977859       2.422254818046059         1.953075056246177         28497.6019072137          21365.20000113522         -13997.04719801534        244.1388999732495         3.090612288000503          2.322717138634988          -0.8226811471661877        11908.32892380272         -19725.17859179787        -10954.40524851828        
334.762022586781          -1.099651615705066        2.223838739074336         2.06424560405036          27300.01905766166         24209.27165877766         -11537.8741983455         254.9971054495336         2.687725597254243          2.856826333277799          -0.4882395990749984        15452.97334970191         -16547.85662465084        -11758.5721228399         
340.6724868365084         -1.3308846910783          2.001778743507102         2.153469323735167         25812.18284526024         26795.95456196866         -8956.028790139961        265.855321615621          2.188598378119295          3.288640873932666          -0.1363151948324585        18444.29231727956         -12777.99787154235        -12141.69732345046        
346.5830031062123         -1.547969713610081        1.7584337162698           2.219797954410155         24049.89623100255         29097.76325150795         -6278.939468673884        276.713633348507          1.611098001869069          3.602700289272942          0.2204934121345036         20775.18840788203         -8550.554789268337        -12090.05880868478        
352.4934623471951         -1.748594666760762        1.496395397469734         2.262525101071675         22031.92855691538         31090.18298864823         -3535.118330328453        287.5718403129418         0.975913886443965          3.787753349439179          0.5694033199817121         22362.15661847811         -4016.978797791994        -11605.50711057122        
358.4039414869596         -1.930629266473729        1.218446551123708         2.281197265617822         19779.71105196092         32752.05915350343         -753.702673762293         298.4300838337727         0.3057827051099687         3.837177370767598          0.8979255276872667         23148.3990956378          660.4498987746235         -10705.39059656824        
0                         -1.976341537420492        1.141041318731528         2.282082637326306         19134.40890060249         33141.76838731805         -6.618277197389943e-07    301.3622305486257         0.1219260699112033         3.826919576793605          0.9815926227195547         23219.05326903293         1926.499290965131         -10394.90877095789        
